championship_year,event_date,event_date_iso,event_id,event_name,event_label,external_event_name,source_url,source_api_url,tracker_year,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Kathleen Mccartney,Kathleen,Mccartney,150,,US,USA,United States,Female,F55-59,True,False,False,False,13:27:36,48456,1:15:54,4554,,233,6:52:12,24732,,331,5:10:06,18606,1891,532,24,1741,468,19,1960,548,26,1891,532,24,226,3.8,180,42.2,529d5397-a398-4e68-9b72-dafaf3c45085,2016-10-09T19:04:10Z,2025-04-20T14:47:04Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Sabrina Houston,Sabrina,Houston,2313,,US,USA,United States,Female,F25-29,True,False,False,False,13:28:00,48480,1:06:50,4010,,394,6:55:56,24956,,399,5:12:01,18721,1892,533,55,1126,223,33,1950,545,58,1892,533,55,226,3.8,180,42.2,356b7a14-d89a-460d-821b-eac7157d3789,2016-10-09T19:07:31Z,2025-04-20T14:46:49Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Yoko Shiba,Yoko,Shiba,550,,JP,JPN,Japan,Female,F55-59,True,False,False,False,13:28:04,48484,1:31:38,5498,,503,7:12:34,25954,,415,4:28:34,16114,1893,534,25,2143,634,40,2109,606,42,1893,534,25,226,3.8,180,42.2,ea7556c8-2b9c-4763-ba03-b8ad576979cd,2016-10-09T19:09:13Z,2025-04-20T14:46:45Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Makinsie Bartholomew,Makinsie,Bartholomew,2370,,US,USA,United States,Female,F18-24,True,False,False,False,13:29:06,48546,1:15:01,4501,,364,6:32:16,23536,,523,5:27:02,19622,1894,535,25,1699,440,20,1850,485,17,1894,535,25,226,3.8,180,42.2,4ab8e5b3-45d5-4b96-9c3d-52a5a181bcba,2016-10-09T19:07:44Z,2025-04-20T14:46:29Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Arlene Ayoub,Arlene,Ayoub,379,,CA,CAN,Canada,Female,F60-64,True,False,False,False,13:29:18,48558,1:20:40,4840,,352,7:03:17,25397,,534,4:50:35,17435,1896,536,5,1923,539,9,2030,577,7,1896,536,5,226,3.8,180,42.2,558328ca-08f8-4ed5-afd0-8916582f0adf,2016-10-09T19:08:32Z,2025-04-20T14:47:31Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Colleen Capper,Colleen,Capper,515,,US,USA,United States,Female,F55-59,True,False,False,False,13:29:42,48582,1:14:21,4461,,326,6:42:39,24159,,475,5:19:21,19161,1897,537,26,1653,419,15,1910,521,22,1897,537,26,226,3.8,180,42.2,a412b474-1d79-4e8b-a93c-bd25bcfdbec5,2016-10-09T19:09:03Z,2025-04-20T14:46:50Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jennifer Reinhart,Jennifer,Reinhart,546,,US,USA,United States,Female,F55-59,True,False,False,False,13:29:57,48597,1:02:45,3765,,290,6:34:10,23650,,557,5:38:55,20335,1898,538,27,745,114,2,1757,432,11,1898,538,27,226,3.8,180,42.2,273204ab-669b-4c1c-b50c-e86b48758bfa,2016-10-09T19:09:12Z,2025-04-20T14:46:39Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Elizabeth Bianchi,Elizabeth,Bianchi,764,,US,USA,United States,Female,F50-54,True,False,False,False,13:29:59,48599,1:26:43,5203,,376,7:00:41,25241,,421,4:49:18,17358,1899,539,52,2085,615,67,2052,587,64,1899,539,52,226,3.8,180,42.2,819264de-01a4-418c-8fdb-d7cec62e0ecb,2016-10-09T19:09:56Z,2025-04-20T14:47:59Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jennifer Gibson,Jennifer,Gibson,781,,US,USA,United States,Female,F50-54,True,False,False,False,13:30:29,48629,1:15:54,4554,,336,6:37:12,23832,,626,5:21:21,19281,1902,540,53,1740,467,41,1886,504,48,1902,540,53,226,3.8,180,42.2,d87ec8ca-7dd8-440f-9334-d4fb113867fc,2016-10-09T19:10:00Z,2025-04-20T14:46:42Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Amy Cadriel,Amy,Cadriel,1817,,US,USA,United States,Female,F35-39,True,False,False,False,13:32:09,48729,1:27:13,5233,,520,6:48:22,24502,,512,4:59:22,17962,1904,541,80,2094,617,87,2011,567,81,1904,541,80,226,3.8,180,42.2,15f4fe84-4896-4c31-9217-a22235062970,2016-10-09T19:05:24Z,2025-04-20T14:47:40Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Theresa Miller,Theresa,Miller,539,,US,USA,United States,Female,F55-59,True,False,False,False,13:32:19,48739,1:18:38,4718,,377,7:24:32,26672,,564,4:33:28,16408,1905,542,28,1852,510,23,2096,600,38,1905,542,28,226,3.8,180,42.2,b7b73ba8-8b09-4323-aab9-3fed600f79f6,2016-10-09T19:09:10Z,2025-04-20T14:46:40Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Nancy Young,Nancy,Young,559,,US,USA,United States,Female,F55-59,True,False,False,False,13:32:20,48740,1:14:15,4455,,286,6:32:08,23528,,538,5:32:13,19933,1906,543,29,1645,417,13,1835,477,16,1906,543,29,226,3.8,180,42.2,f67a570f-6422-44fe-a84b-1144ce4afd11,2016-10-09T19:09:15Z,2025-04-20T14:47:15Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Rosie Stark,Rosie,Stark,821,,US,USA,United States,Female,F50-54,True,False,False,False,13:32:58,48778,1:12:20,4340,,501,6:30:53,23453,,570,5:31:54,19914,1908,544,54,1545,374,22,1837,478,41,1908,544,54,226,3.8,180,42.2,dfb78446-855b-4389-8afa-49d9b57acd8c,2016-10-09T19:10:10Z,2025-04-20T14:46:51Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Gabriele Pauer,Gabriele,Pauer,812,,AT,AUT,Austria,Female,F50-54,True,False,False,False,13:34:15,48855,1:10:37,4237,,406,6:49:23,24563,,404,5:20:45,19245,1911,545,55,1410,319,19,1932,533,54,1911,545,55,226,3.8,180,42.2,3f35d460-61bb-4059-951f-4730e316e0a5,2016-10-09T19:10:08Z,2025-04-20T14:47:54Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Lisa Walker,Lisa,Walker,555,,US,USA,United States,Female,F55-59,True,False,False,False,13:34:23,48863,1:11:01,4261,,275,6:57:56,25076,,274,5:16:17,18977,1912,546,30,1440,327,6,1969,551,28,1912,546,30,226,3.8,180,42.2,c66dec36-75ec-40e9-aa86-adf308d03ac0,2016-10-09T19:09:14Z,2025-04-20T14:46:38Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jocelyn Chong,Jocelyn,Chong,1820,,US,USA,United States,Female,F35-39,True,False,False,False,13:35:00,48900,1:24:43,5083,,664,7:00:55,25255,,875,4:43:43,17023,1914,547,81,2029,587,84,2063,591,83,1914,547,81,226,3.8,180,42.2,e475108b-0c76-4ecb-a691-b7d6ef5d6e2d,2016-10-09T19:05:25Z,2025-04-20T14:48:00Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Teresa Tinsley,Teresa,Tinsley,554,,US,USA,United States,Female,F55-59,True,False,False,False,13:36:00,48960,1:12:27,4347,,447,6:29:19,23359,,591,5:36:56,20216,1916,548,31,1552,378,10,1820,470,14,1916,548,31,226,3.8,180,42.2,e0c30e11-e3e1-4510-8253-c883086106d9,2016-10-09T19:09:14Z,2025-04-20T14:47:41Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Carina Moeller - San Pedro,Carina,Moeller - San Pedro,807,,DK,DNK,Denmark,Female,F50-54,True,False,False,False,13:38:08,49088,1:17:37,4657,,337,6:24:07,23047,,465,5:43:02,20582,1919,549,56,1800,489,47,1802,458,37,1919,549,56,226,3.8,180,42.2,d3d5f8a8-f44d-4a90-ba1c-ea6d735cd633,2016-10-09T19:10:06Z,2025-04-20T14:46:38Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Yuko Miya,Yuko,Miya,542,,JP,JPN,Japan,Female,F55-59,True,False,False,False,13:39:19,49159,1:42:50,6170,,413,7:00:02,25202,,535,4:40:39,16839,1920,550,32,2244,677,49,2099,602,39,1920,550,32,226,3.8,180,42.2,2640c60f-7ff1-4efd-8b90-728ff0a440cb,2016-10-09T19:09:11Z,2025-04-20T14:47:17Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Cindy Mirly,Cindy,Mirly,540,,US,USA,United States,Female,F55-59,True,False,False,False,13:41:47,49307,1:35:07,5707,,333,6:28:24,23304,,584,5:22:59,19379,1925,551,33,2194,659,46,1945,542,24,1925,551,33,226,3.8,180,42.2,ada9e4eb-172c-4e86-898d-7ccf32dd9603,2016-10-09T19:09:10Z,2025-04-20T14:47:57Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Cathy Tibbetts,Cathy,Tibbetts,378,,US,USA,United States,Female,F60-64,True,False,False,False,13:47:24,49644,1:14:43,4483,,317,7:03:04,25384,,663,5:13:17,18797,1933,552,6,1680,429,4,2006,565,5,1933,552,6,226,3.8,180,42.2,c0f0ac58-b43d-4176-ba7a-220be0f33d66,2016-10-09T19:08:31Z,2025-04-20T14:47:25Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Rochelle Youngson,Rochelle,Youngson,1888,,AU,AUS,Australia,Female,F35-39,True,False,False,False,13:47:38,49658,1:23:49,5029,,562,7:18:58,26338,,1077,4:37:32,16652,1935,553,82,2013,581,82,2106,604,85,1935,553,82,226,3.8,180,42.2,52a8a36c-e847-42c1-9102-18c55f51c650,2016-10-09T19:05:42Z,2025-04-20T14:47:12Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Joyce Langridge,Joyce,Langridge,359,,CA,CAN,Canada,Female,F60-64,True,False,False,False,13:48:41,49721,1:34:32,5672,,327,6:55:36,24936,,442,5:05:44,18344,1938,554,7,2189,656,23,2061,590,8,1938,554,7,226,3.8,180,42.2,471a1e58-96d4-4d50-89ef-7ebca11fae3e,2016-10-09T19:08:26Z,2025-04-20T14:46:25Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Marianne Sutra,Marianne,Sutra,552,,FR,FRA,France,Female,F55-59,True,False,False,False,13:49:13,49753,1:14:32,4472,,254,7:08:34,25714,,409,5:15:04,18904,1939,555,34,1667,425,17,2022,572,33,1939,555,34,226,3.8,180,42.2,79efb11f-79d6-4290-bf32-ceb1245c19dd,2016-10-09T19:09:13Z,2025-04-20T14:47:08Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Jesse Mastrom,Jesse,Mastrom,2120,,US,USA,United States,Female,F30-34,True,False,False,False,13:50:07,49807,1:26:25,5185,,233,6:25:30,23130,,847,5:40:12,20412,1940,556,86,2066,604,90,1870,499,85,1940,556,86,226,3.8,180,42.2,3b09cfed-0be7-4191-864d-ea3c744f909f,2016-10-09T19:06:44Z,2025-04-20T14:47:27Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Vanessa Aders,Vanessa,Aders,2262,,US,USA,United States,Female,F25-29,True,False,False,False,13:51:04,49864,1:08:26,4106,,235,6:50:20,24620,,392,5:41:51,20511,1942,557,56,1269,262,38,1912,523,55,1942,557,56,226,3.8,180,42.2,20d1d299-dcfe-425e-a6b6-384368e126d7,2016-10-09T19:07:19Z,2025-04-20T14:47:27Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Ann Hayek,Ann,Hayek,830,,US,USA,United States,Female,F50-54,True,False,False,False,13:51:40,49900,1:21:43,4903,,339,7:03:53,25433,,576,5:10:49,18649,1943,558,57,1961,564,62,2039,581,61,1943,558,57,226,3.8,180,42.2,bf5d52ea-add5-4aa9-9288-5a41ee0159d5,2016-10-09T19:10:13Z,2025-04-20T14:47:27Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Paula Rochman,Paula,Rochman,547,,CA,CAN,Canada,Female,F55-59,True,False,False,False,13:54:42,50082,1:21:43,4903,,309,7:11:35,25895,,475,5:08:20,18500,1947,559,35,1963,566,28,2068,593,37,1947,559,35,226,3.8,180,42.2,082524a7-3796-4fb2-892b-7d7af36730c2,2016-10-09T19:09:12Z,2025-04-20T14:47:05Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Dominique Lothaller,Dominique,Lothaller,1852,,AT,AUT,Austria,Female,F35-39,True,False,False,False,13:55:01,50101,1:10:46,4246,,262,6:24:16,23056,,311,6:10:26,22226,1948,560,83,1419,321,52,1736,417,69,1948,560,83,226,3.8,180,42.2,c5aa5e96-1305-4f08-9865-20fa51047575,2016-10-09T19:05:33Z,2025-04-20T14:48:00Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Lisbeth Crafack,Lisbeth,Crafack,518,,DK,DNK,Denmark,Female,F55-59,True,False,False,False,13:55:31,50131,1:33:04,5584,,351,6:38:24,23904,,562,5:28:50,19730,1950,561,36,2173,653,44,1985,559,31,1950,561,36,226,3.8,180,42.2,03b4ee7d-ab0c-4b8f-850d-5757916eaa44,2016-10-09T19:09:04Z,2025-04-20T14:46:47Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Margaret King,Margaret,King,533,,CA,CAN,Canada,Female,F55-59,True,False,False,False,13:55:32,50132,1:12:01,4321,,260,6:55:45,24945,,1669,5:15:37,18937,1951,562,37,1522,364,8,1961,549,27,1951,562,37,226,3.8,180,42.2,1e711476-28c1-46e0-8b79-0c821e66e4d4,2016-10-09T19:09:08Z,2025-04-20T14:47:14Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Sara Sanchez Jimenez,Sara,Sanchez Jimenez,2389,,ES,ESP,Spain,Female,F18-24,True,False,False,False,13:57:23,50243,1:21:37,4897,,402,7:42:15,27735,,774,4:33:55,16435,1956,563,26,1951,556,26,2166,631,28,1956,563,26,226,3.8,180,42.2,2fec44a3-9ce3-4fff-b24c-99ee81c10917,2016-10-09T19:07:48Z,2025-04-20T14:46:55Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Colleen Kelso,Colleen,Kelso,532,,US,USA,United States,Female,F55-59,True,False,False,False,14:00:43,50443,1:34:54,5694,,332,7:12:02,25922,,715,4:56:20,17780,1963,564,38,2191,657,45,2108,605,41,1963,564,38,226,3.8,180,42.2,8f88e246-d49c-418e-9531-4a7c10ba6580,2016-10-09T19:09:08Z,2025-04-20T14:46:36Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Karrie Daniel,Karrie,Daniel,763,,US,USA,United States,Female,F50-54,True,False,False,False,14:04:42,50682,1:30:20,5420,,689,7:16:18,26178,,761,4:53:54,17634,1967,565,58,2130,629,69,2131,615,68,1967,565,58,226,3.8,180,42.2,13166851-7631-42a5-8f12-c0b68be01407,2016-10-09T19:09:56Z,2025-04-20T14:46:20Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Marise Nunes,Marise,Nunes,367,,BR,BRA,Brazil,Female,F60-64,True,False,False,False,14:06:05,50765,1:11:23,4283,,458,7:30:43,27043,,536,5:07:25,18445,1969,566,8,1473,342,2,2098,601,11,1969,566,8,226,3.8,180,42.2,c418dece-f838-4755-9fa0-31b41c321850,2016-10-09T19:08:29Z,2025-04-20T14:47:16Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Anna Oleander,Anna,Oleander,2385,,SE,SWE,Sweden,Female,F18-24,True,False,False,False,14:07:52,50872,1:22:53,4973,,421,6:58:51,25131,,395,5:32:32,19952,1973,567,27,1995,578,28,2028,576,26,1973,567,27,226,3.8,180,42.2,a71cdec8-3170-49d2-8c44-ecdb1b0287d6,2016-10-09T19:07:47Z,2025-04-20T14:46:38Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Ginny Crumley,Ginny,Crumley,520,,US,USA,United States,Female,F55-59,True,False,False,False,14:07:54,50874,1:32:43,5563,,553,7:13:48,26028,,558,5:02:52,18172,1974,568,39,2162,646,42,2119,610,43,1974,568,39,226,3.8,180,42.2,ac1f0c76-2eeb-43e9-91bd-9c53ff4a84fd,2016-10-09T19:09:05Z,2025-04-20T14:48:06Z
2016,10/8/2016,2016-10-08T00:00:00Z,9cb970f1-a951-e511-9409-005056951bf1,2016 IRONMAN World Championship,2016 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=9cb970f1-a951-e511-9409-005056951bf1,2016,Karen Mcpherson,Karen,Mcpherson,364,,AU,AUS,Australia,Female,F60-64,True,False,False,False,14:07:56,50876,1:25:19,5119,,428,6:52:13,24733,,658,5:32:18,19938,1975,569,9,2043,595,13,2015,568,6,1975,569,9,226,3.8,180,42.2,b345fe00-9eb2-4c99-b004-9c896a17aeb3,2016-10-09T19:08:28Z,2025-04-20T14:47:57Z
